VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
JUDY S FRIED (TOW),1165345,D,2,2023-10-21 07:51:00,CST,,2023-10-21 10:51:00,2023-10-21 11:05:00,977.0,180.0,-
MISS GABRIELLA,1265914,D,2,2023-10-21 07:44:00,CST,,2023-10-21 10:23:00,2023-10-21 10:46:00,978.0,159.0,-
SWEENEY,1252151,D,2,2023-10-21 04:10:00,CST,,2023-10-21 09:47:00,2023-10-21 10:18:00,979.0,337.0,-
BRONCO,1327838,D,2,2023-10-21 04:06:00,CST,,2023-10-21 09:04:00,2023-10-21 09:42:00,980.0,298.0,-
BRANDON T PASENTINE,1296290,U,2,2023-10-21 03:54:00,CST,,2023-10-21 08:39:00,2023-10-21 09:03:00,981.0,285.0,-
MV HALLIE M. MERRICK,1247505,U,2,2023-10-21 01:03:00,CST,,2023-10-21 07:32:00,2023-10-21 08:34:00,982.0,389.0,-
AL CENAC,1316302,D,3,2023-10-21 02:34:00,CST,,2023-10-21 07:08:00,2023-10-21 07:31:00,983.0,274.0,-
COCODRIE,1259043,D,2,2023-10-21 02:21:00,CST,,2023-10-21 06:29:00,2023-10-21 07:03:00,984.0,248.0,-
COUNT FLEET,1294853,D,6,2023-10-21 02:17:00,CST,,2023-10-21 06:03:00,2023-10-21 06:28:00,985.0,226.0,-
POINTE A LA HACHE (PASS),510383,D,2,2023-10-21 02:08:00,CST,,2023-10-21 05:22:00,2023-10-21 06:02:00,986.0,194.0,-
HIGH ISLAND (TOW 78X34)2012,1242165,D,2,2023-10-21 00:15:00,CST,,2023-10-21 04:58:00,2023-10-21 05:19:00,987.0,283.0,-
RENEE T WHATLEY (TOW),1194317,D,1,2023-10-21 00:13:00,CST,,2023-10-21 04:28:00,2023-10-21 04:54:00,988.0,255.0,-
MANNIE (TOW 2009),1217770,D,2,2023-10-20 23:25:00,CST,,2023-10-21 04:06:00,2023-10-21 04:14:00,989.0,281.0,-
AMERICAN PR0GRESS,1265757,D,1,2023-10-20 23:23:00,CST,,2023-10-21 03:45:00,2023-10-21 04:05:00,990.0,262.0,-
MIKE BECHTOLD,586008,U,6,2023-10-21 00:02:00,CST,,2023-10-21 02:37:00,2023-10-21 03:19:00,991.0,155.0,-
KATHERINE BERRY,1195204,U,3,2023-10-20 23:49:00,CST,,2023-10-21 02:04:00,2023-10-21 02:35:00,992.0,135.0,-
GOSIER,1242385,U,2,2023-10-20 23:47:00,CST,,2023-10-21 01:34:00,2023-10-21 02:02:00,993.0,107.0,-
ST CHARLES (TOW)76X35,1230767,U,3,2023-10-20 22:50:00,CST,,2023-10-21 00:53:00,2023-10-21 01:32:00,994.0,123.0,-
SYDNEY ANN (TOW),1184206,D,2,2023-10-20 21:35:00,CST,,2023-10-21 00:11:00,2023-10-21 00:36:00,995.0,156.0,-
TIM SCOTT,1253090,D,2,2023-10-20 21:32:00,CST,,2023-10-20 23:47:00,2023-10-21 00:09:00,996.0,135.0,-
BLANCO ( TOW 2011 ) 84X32,1235527,D,2,2023-10-20 21:00:00,CST,,2023-10-20 23:17:00,2023-10-20 23:46:00,997.0,137.0,-
VINCENT W. SAPP (TOW),1238918,U,2,2023-10-20 20:24:00,CST,,2023-10-20 22:33:00,2023-10-20 22:58:00,998.0,129.0,-
AMMIE  (TOW 2010)95X30,1225687,U,2,2023-10-20 20:17:00,CST,,2023-10-20 22:10:00,2023-10-20 22:31:00,999.0,113.0,-
DON CARLTON (TOW 2009),1219052,U,2,2023-10-20 19:48:00,CST,,2023-10-20 21:35:00,2023-10-20 22:08:00,1000.0,107.0,-
CHRISTINA BELCHER ( TOW ),1188650,D,2,2023-10-20 19:59:00,CST,,2023-10-20 20:32:00,2023-10-20 21:28:00,1001.0,33.0,-
MISS BETH (TOW),641329,D,1,2023-10-20 19:27:00,CST,,2023-10-20 19:54:00,2023-10-20 20:29:00,1002.0,27.0,-
ALMA GRACE,1321735,U,3,2023-10-20 18:28:00,CST,,2023-10-20 19:23:00,2023-10-20 19:39:00,1003.0,55.0,-
HOUSTON FORET (TOW 1981) 57X24,633661,U,1,2023-10-20 18:27:00,CST,,2023-10-20 19:02:00,2023-10-20 19:22:00,1004.0,35.0,-
GEORGE W BANTA (TOW),266928,U,5,2023-10-20 18:22:00,CST,,2023-10-20 18:24:00,2023-10-20 19:00:00,1005.0,2.0,-
PHILIP (TOW 1995),1033117,D,2,2023-10-20 13:40:00,CST,,2023-10-20 13:59:00,2023-10-20 14:19:00,1006.0,19.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-20 12:09:00,CST,,2023-10-20 12:10:00,2023-10-20 12:40:00,1007.0,1.0,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-10-15 06:05:00,CST,,,,1008.0,167.0,
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-15 05:17:00,CST,,2023-10-15 05:18:00,2023-10-15 05:50:00,1009.0,1.0,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-14 22:30:00,CST,,2023-10-15 04:25:00,2023-10-15 04:45:00,1010.0,355.0,-
THERESA B (TOW),561744,D,0,2023-10-15 04:18:00,CST,,2023-10-15 04:20:00,2023-10-15 04:25:00,1011.0,2.0,-
NICHOLAS VETO,1255027,U,1,2023-10-15 00:44:00,CST,,2023-10-15 03:55:00,2023-10-15 04:20:00,1012.0,191.0,-
THERESA B (TOW),561744,D,0,2023-10-15 03:46:00,CST,,2023-10-15 03:50:00,2023-10-15 03:55:00,1013.0,0.0,-
GEORGE ALLEN ,1236451,U,2,2023-10-14 22:30:00,CST,,2023-10-15 03:23:00,2023-10-15 03:50:00,1014.0,293.0,-
ALEX D,1231404,D,0,2023-10-15 03:08:00,CST,,2023-10-15 03:10:00,2023-10-15 03:23:00,1015.0,2.0,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-10-14 22:10:00,CST,,2023-10-15 01:40:00,2023-10-15 03:10:00,1016.0,210.0,-
GEORGE W BANTA (TOW),266928,D,2,2023-10-14 20:14:00,CST,,2023-10-15 01:35:00,2023-10-15 01:40:00,1017.0,0.0,-
THERESA B (TOW),561744,U,0,2023-10-15 00:58:00,CST,,2023-10-15 00:59:00,2023-10-15 01:05:00,1018.0,1.0,-
SARAH D (TOW),1167754,D,3,2023-10-14 20:00:00,CST,,2023-10-15 00:10:00,2023-10-15 00:25:00,1019.0,0.0,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-14 19:35:00,CST,,2023-10-14 23:15:00,2023-10-14 23:30:00,1020.0,220.0,-
KITTY (TOW 2000),1095430,U,2,2023-10-14 19:31:00,CST,,2023-10-14 22:35:00,2023-10-14 23:10:00,1021.0,184.0,-
BETH WILSON,1121373,U,2,2023-10-14 18:23:00,CST,,2023-10-14 21:45:00,2023-10-14 22:30:00,1022.0,202.0,-
CAPT DANIEL CLEMENT (TOW),519922,D,2,2023-10-14 17:47:00,CST,,2023-10-14 20:45:00,2023-10-14 21:45:00,1023.0,178.0,-
ST ROSE,1251866,U,2,2023-10-14 17:37:00,CST,,2023-10-14 20:10:00,2023-10-14 20:45:00,1024.0,153.0,-
THERESA B (TOW),561744,D,0,2023-10-14 19:48:00,CST,,2023-10-14 19:49:00,2023-10-14 20:10:00,1025.0,1.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,4,2023-10-14 15:20:00,CST,,2023-10-14 19:35:00,2023-10-14 19:45:00,1026.0,0.0,-
TEE CENAC,1321259,D,1,2023-10-14 15:39:00,CST,,2023-10-14 18:55:00,2023-10-14 19:00:00,1027.0,196.0,-
CSS SHENANDOAH (TOW 2019),1300154,D,2,2023-10-14 15:24:00,CST,,2023-10-14 18:33:00,2023-10-14 18:50:00,1028.0,189.0,-
ROBERT G STONE JR (TOW),1189439,U,1,2023-10-14 14:20:00,CST,,2023-10-14 18:15:00,2023-10-14 18:33:00,1029.0,235.0,-
RECREATION VESSEL(S),9999999,D,0,2023-10-14 17:35:00,CST,,2023-10-14 18:00:00,2023-10-14 18:15:00,1030.0,25.0,-
JOSSET   (TOW 56X23),1116940,U,3,2023-10-14 03:28:00,CST,,2023-10-14 17:50:00,2023-10-14 18:00:00,1031.0,0.0,-
MISS CARTER W,1334369,D,2,2023-10-14 13:58:00,CST,,2023-10-14 16:00:00,2023-10-14 16:45:00,1032.0,122.0,-
KAREN ANN,1250289,U,2,2023-10-14 03:29:00,CST,,2023-10-14 15:20:00,2023-10-14 16:00:00,1033.0,711.0,-
ANITA EVE SHARP  (TOW 1985),680357,U,3,2023-10-14 03:26:00,CST,,2023-10-14 14:55:00,2023-10-14 15:15:00,1034.0,0.0,-
ANDY MCKINNEY,269006,D,3,2023-10-14 09:46:00,CST,,2023-10-14 12:00:00,2023-10-14 13:15:00,1035.0,134.0,-
GOSIER,1242385,D,1,2023-10-14 01:53:00,CST,,2023-10-14 11:35:00,2023-10-14 11:55:00,1036.0,582.0,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-14 07:07:00,CST,,2023-10-14 11:20:00,2023-10-14 11:30:00,1037.0,253.0,-
EUGENIE J HUGER (TOW 2012) ,1242009,D,3,2023-10-14 01:52:00,CST,,2023-10-14 10:55:00,2023-10-14 11:15:00,1038.0,543.0,-
DIANE (TOW 2005),1176072,D,2,2023-10-14 01:42:00,CST,,2023-10-14 10:20:00,2023-10-14 10:50:00,1039.0,518.0,-
JAMES S DAVISON (TOW 86X32) ,1211188,D,2,2023-10-14 00:48:00,CST,,2023-10-14 09:50:00,2023-10-14 10:15:00,1040.0,542.0,-
DONNIE SONIER (TOW 2011) 69X30,1235354,D,2,2023-10-13 18:55:00,CST,,2023-10-14 08:15:00,2023-10-14 08:35:00,1041.0,800.0,-
AMAZING GRACE (TOW 1958),277588,U,2,2023-10-13 22:23:00,CST,,2023-10-14 08:05:00,2023-10-14 08:15:00,1042.0,0.0,-
GREGORY P FRAZIER (TOW),552463,U,3,2023-10-13 18:05:00,CST,,2023-10-14 07:25:00,2023-10-14 07:45:00,1043.0,0.0,-
ALMA GRACE,1321735,D,2,2023-10-13 20:16:00,CST,,2023-10-14 05:50:00,2023-10-14 06:10:00,1044.0,574.0,-
JERRY DOG MCLAIN ,1233239,D,2,2023-10-13 18:03:00,CST,,2023-10-14 05:25:00,2023-10-14 05:50:00,1045.0,682.0,-
FRANK GOLEMI (TOW),1251200,D,3,2023-10-13 18:19:00,CST,,2023-10-14 04:50:00,2023-10-14 05:20:00,1046.0,631.0,-
SAVIOUR (TOW),1192584,U,3,2023-10-13 17:11:00,CST,,2023-10-14 04:45:00,2023-10-14 04:50:00,1047.0,0.0,-
THERESA B (TOW),561744,D,0,2023-10-14 03:54:00,CST,,2023-10-14 03:55:00,2023-10-14 04:05:00,1048.0,1.0,-
RITA (TOW),544740,U,3,2023-10-13 16:21:00,CST,,2023-10-14 02:25:00,2023-10-14 02:40:00,1049.0,0.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-14 01:20:00,CST,,2023-10-14 01:37:00,2023-10-14 01:50:00,1050.0,17.0,-
FORKED ISLAND,1259044,U,2,2023-10-13 14:47:00,CST,,2023-10-14 01:15:00,2023-10-14 01:37:00,1051.0,628.0,-
CITY OF PADUCAH (TOW),651989,U,1,2023-10-13 12:34:00,CST,,2023-10-14 01:00:00,2023-10-14 01:10:00,1052.0,746.0,-
TERRY H,1252433,U,2,2023-10-13 10:53:00,CST,,2023-10-14 00:25:00,2023-10-14 00:55:00,1053.0,812.0,-
T H KELLY (TOW),693109,U,3,2023-10-13 10:05:00,CST,,2023-10-14 00:15:00,2023-10-14 00:20:00,1054.0,0.0,-
RENEE T WHATLEY (TOW),1194317,U,1,2023-10-13 08:55:00,CST,,2023-10-13 22:30:00,2023-10-13 23:15:00,1055.0,815.0,-
CROSBY CARRIER (TOW 2004)65X28,1163372,U,1,2023-10-13 07:30:00,CST,,2023-10-13 22:10:00,2023-10-13 22:25:00,1056.0,880.0,-
STEVE ALLEY,1322117,U,3,2023-10-13 06:45:00,CST,,2023-10-13 21:55:00,2023-10-13 22:05:00,1057.0,0.0,-
MIKE BECHTOLD ,586008,D,3,2023-10-13 10:58:00,CST,,2023-10-13 21:10:00,2023-10-13 21:30:00,1058.0,0.0,-
MISSION (TOW 84X32) 2012,1240072,D,2,2023-10-13 11:00:00,CST,,2023-10-13 19:45:00,2023-10-13 20:10:00,1059.0,525.0,-
AMAZING GRACE (TOW 1958),277588,D,2,2023-10-13 06:46:00,CST,,2023-10-13 19:25:00,2023-10-13 19:40:00,1060.0,0.0,-
THERESA B (TOW),561744,U,0,2023-10-13 17:51:00,CST,,2023-10-13 17:52:00,2023-10-13 17:57:00,1061.0,1.0,-
RESOLUTION (TOW),629784,D,3,2023-10-13 05:46:00,CST,,2023-10-13 16:55:00,2023-10-13 17:10:00,1062.0,0.0,-
RIVERS C,1046750,U,1,2023-10-13 06:32:00,CST,,2023-10-13 15:10:00,2023-10-13 16:10:00,1063.0,518.0,-
ROGER WILLIAMSON,1263519,D,2,2023-10-13 06:49:00,CST,,2023-10-13 14:45:00,2023-10-13 15:10:00,1064.0,476.0,-
DAHLI BROOKE,1248795,D,1,2023-10-13 00:44:00,CST,,2023-10-13 06:05:00,2023-10-13 06:35:00,1065.0,321.0,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 04:08:00,CST,,2023-10-13 05:25:00,2023-10-13 06:05:00,1066.0,77.0,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-10-12 23:59:00,CST,,2023-10-13 05:00:00,2023-10-13 05:25:00,1067.0,301.0,-
MAC ANDREW MCKINNEY (TOW),1234978,U,2,2023-10-13 03:29:00,CST,,2023-10-13 04:40:00,2023-10-13 04:55:00,1068.0,0.0,-
THERESA B (TOW),561744,D,0,2023-10-13 04:01:00,CST,,2023-10-13 04:02:00,2023-10-13 04:20:00,1069.0,1.0,-
LAVACA (TOW 2013) 85X35,1249710,U,1,2023-10-13 02:27:00,CST,,2023-10-13 02:28:00,2023-10-13 02:50:00,1070.0,1.0,-
REPOSE,1041355,U,3,2023-10-13 00:05:00,CST,,2023-10-13 02:10:00,2023-10-13 02:25:00,1071.0,0.0,-
DELACROIX,1256869,U,1,2023-10-12 23:59:00,CST,,2023-10-13 01:00:00,2023-10-13 01:25:00,1072.0,61.0,-
JAIME DEVALL (TOW),612327,D,2,2023-10-12 20:05:00,CST,,2023-10-13 00:50:00,2023-10-13 01:00:00,1073.0,285.0,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-10-12 17:57:00,CST,,2023-10-13 00:30:00,2023-10-13 00:45:00,1074.0,393.0,-
CAPT NILES SHOEMAKER,1239879,D,2,2023-10-12 17:37:00,CST,,2023-10-12 23:10:00,2023-10-13 00:25:00,1075.0,333.0,-
SANDRA LEIGH IVEY,1292801,U,2,2023-10-12 20:46:00,CST,,2023-10-12 22:40:00,2023-10-12 23:10:00,1076.0,114.0,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-12 20:44:00,CST,,2023-10-12 22:20:00,2023-10-12 22:35:00,1077.0,96.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 22:09:00,CST,,2023-10-12 22:15:00,2023-10-12 22:20:00,1078.0,6.0,-
CAPT DOUG WRIGHT,1202864,U,3,2023-10-12 20:28:00,CST,,2023-10-12 22:00:00,2023-10-12 22:15:00,1079.0,0.0,-
SHELL BEACH,1243598,U,2,2023-10-12 19:04:00,CST,,2023-10-12 21:30:00,2023-10-12 21:40:00,1080.0,146.0,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-12 17:14:00,CST,,2023-10-12 21:15:00,2023-10-12 21:30:00,1081.0,241.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 20:48:00,CST,,2023-10-12 20:55:00,2023-10-12 21:10:00,1082.0,0.0,-
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-12 17:11:00,CST,,2023-10-12 20:30:00,2023-10-12 20:55:00,1083.0,199.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 20:16:00,CST,,2023-10-12 20:20:00,2023-10-12 20:30:00,1084.0,4.0,-
DISCOVERY ,1225821,U,2,2023-10-12 15:59:00,CST,,2023-10-12 20:05:00,2023-10-12 20:20:00,1085.0,246.0,-
PONTCHARTRAIN,1259051,U,2,2023-10-12 15:43:00,CST,,2023-10-12 19:40:00,2023-10-12 20:00:00,1086.0,237.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 19:22:00,CST,,2023-10-12 19:35:00,2023-10-12 19:40:00,1087.0,13.0,-
AMERICAN PR0GRESS,1265757,U,1,2023-10-12 14:00:00,CST,,2023-10-12 19:25:00,2023-10-12 19:35:00,1088.0,325.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-12 10:42:00,CST,,2023-10-12 19:10:00,2023-10-12 19:20:00,1089.0,508.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 19:01:00,CST,,2023-10-12 19:03:00,2023-10-12 19:10:00,1090.0,2.0,-
EVERARD DUPRE,1269035,U,2,2023-10-12 09:38:00,CST,,2023-10-12 18:45:00,2023-10-12 19:00:00,1091.0,547.0,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-10-12 07:53:00,CST,,2023-10-12 18:30:00,2023-10-12 18:40:00,1092.0,637.0,-
THERESA B (TOW),561744,D,0,2023-10-12 18:03:00,CST,,2023-10-12 18:20:00,2023-10-12 18:30:00,1093.0,17.0,-
SHANNON MARY (TOW) 80X32,1255674,U,3,2023-10-12 07:35:00,CST,,2023-10-12 18:00:00,2023-10-12 18:20:00,1094.0,625.0,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 17:48:00,CST,,2023-10-12 17:50:00,2023-10-12 18:00:00,1095.0,2.0,-
MIKE MITCHELL,624349,U,3,2023-10-11 17:49:00,CST,,2023-10-12 17:40:00,2023-10-12 17:50:00,1096.0,0.0,-
RICHARD B(55X22),5681300,U,0,2023-10-12 16:22:00,CST,,2023-10-12 16:25:00,2023-10-12 16:30:00,1097.0,3.0,-
ALYS,1233341,D,2,2023-10-12 13:58:00,CST,,2023-10-12 16:00:00,2023-10-12 16:25:00,1098.0,122.0,-
LOUIE C (TOW),1216714,D,1,2023-10-12 12:35:00,CST,,2023-10-12 15:35:00,2023-10-12 15:55:00,1099.0,180.0,-
RESPONDER,543900,D,3,2023-10-12 12:38:00,CST,,2023-10-12 15:20:00,2023-10-12 15:30:00,1100.0,0.0,-
GW DUNN,578286,U,0,2023-10-12 07:00:00,CST,,2023-10-12 14:55:00,2023-10-12 15:05:00,1101.0,475.0,-
MACK AMON,1279906,D,2,2023-10-12 00:30:00,CST,,2023-10-12 14:31:00,2023-10-12 14:55:00,1102.0,841.0,-
AMERICAN RELIANCE (TOW 2016),1270208,U,2,2023-10-14 09:17:00,CST,,,,1103.0,20.0,
ALYS,1233341,D,2,2023-10-14 09:13:00,CST,,,,1104.0,24.0,
AMERICAN FREEDOM (TOW),1136956,U,1,2023-10-14 08:31:00,CST,,2023-10-14 08:37:00,2023-10-14 09:05:00,1105.0,6.0,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-10-14 05:57:00,CST,,2023-10-14 07:11:00,2023-10-14 07:57:00,1106.0,74.0,-
KIMBERLY HIDALGO,1253551,D,1,2023-10-14 04:53:00,CST,,2023-10-14 06:47:00,2023-10-14 07:10:00,1107.0,114.0,-
JAIME DEVALL (TOW),612327,D,2,2023-10-14 04:22:00,CST,,2023-10-14 06:26:00,2023-10-14 07:07:00,1108.0,124.0,-
CREOLE RIVERS (TOW),590667,U,1,2023-10-14 04:45:00,CST,,2023-10-14 06:02:00,2023-10-14 06:25:00,1109.0,77.0,-
ARCHIE WILSON ( TOW 90X34 ),1192583,U,1,2023-10-14 04:20:00,CST,,2023-10-14 06:01:00,2023-10-14 06:20:00,1110.0,101.0,-
TUCKER M HAMILTON,1316602,U,3,2023-10-14 04:07:00,CST,,2023-10-14 05:01:00,2023-10-14 05:56:00,1111.0,54.0,-
MACK AMON,1279906,D,2,2023-10-14 03:35:00,CST,,2023-10-14 04:33:00,2023-10-14 05:00:00,1112.0,58.0,-
DANE F MORGAN (TOW),1141127,D,2,2023-10-14 03:26:00,CST,,2023-10-14 03:27:00,2023-10-14 04:28:00,1113.0,1.0,-
RANDOLPH C,1261475,D,4,2023-10-14 00:54:00,CST,,2023-10-14 01:50:00,2023-10-14 03:04:00,1114.0,56.0,-
SANDPIPER (TOW 2011) 34X78,1237330,U,2,2023-10-14 00:22:00,CST,,2023-10-14 00:30:00,2023-10-14 01:49:00,1115.0,8.0,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-13 23:23:00,CST,,2023-10-13 23:24:00,2023-10-14 00:29:00,1116.0,1.0,-
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-10-13 22:02:00,CST,,2023-10-13 22:15:00,2023-10-13 22:53:00,1117.0,13.0,-
MR THOMAS (TOW ),1198455,D,1,2023-10-13 21:47:00,CST,,2023-10-13 21:48:00,2023-10-13 22:14:00,1118.0,1.0,-
BRONCO,1327838,D,2,2023-10-13 18:55:00,CST,,2023-10-13 20:21:00,2023-10-13 20:41:00,1119.0,86.0,-
DOUGLAS B (TOW 65X26),1071022,D,1,2023-10-13 18:52:00,CST,,2023-10-13 19:41:00,2023-10-13 20:16:00,1120.0,49.0,-
CHARLIE C (TOW),544273,D,3,2023-10-13 18:47:00,CST,,2023-10-13 19:40:00,2023-10-13 20:13:00,1121.0,53.0,-
LADY OF PROMPT SUCCOR (TOW),1155422,D,6,2023-10-13 18:44:00,CST,,2023-10-13 18:45:00,2023-10-13 19:35:00,1122.0,1.0,-
SCOTT CAMP (TOW 2010) 86X32,1224777,U,2,2023-10-13 17:02:00,CST,,2023-10-13 17:40:00,2023-10-13 18:04:00,1123.0,38.0,-
NICHOLAS VETO,1255027,U,1,2023-10-13 16:42:00,CST,,2023-10-13 17:15:00,2023-10-13 17:39:00,1124.0,33.0,-
STEPHEN L ( TOW 66X26),1217124,D,1,2023-10-13 16:32:00,CST,,2023-10-13 16:40:00,2023-10-13 17:08:00,1125.0,8.0,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-13 15:29:00,CST,,2023-10-13 15:37:00,2023-10-13 16:03:00,1126.0,8.0,-
JOSEPH ALFRED DEVALL,1236564,U,3,2023-10-13 14:47:00,CST,,2023-10-13 14:51:00,2023-10-13 15:21:00,1127.0,4.0,-
DAVID O (TOW),637538,U,1,2023-10-13 13:17:00,CST,,2023-10-13 13:20:00,2023-10-13 13:39:00,1128.0,3.0,-
LINDA HUGHES FARLEY,1273622,D,2,2023-10-04 08:53:00,CST,,,,1129.0,29.0,
SOUTHERN BELLE  (TOW),516701,D,6,2023-10-04 08:23:00,CST,,,,1130.0,59.0,
ENTERPRISE,1247595,D,2,2023-10-04 08:09:00,CST,,2023-10-04 08:10:00,2023-10-04 09:39:00,1131.0,1.0,-
SARAH D (TOW),1167754,D,3,2023-10-04 06:14:00,CST,,2023-10-04 07:04:00,2023-10-04 07:39:00,1132.0,50.0,-
THREE RIVERS (TOW 2013) 78X34,1250092,U,2,2023-10-04 06:03:00,CST,,2023-10-04 06:38:00,2023-10-04 07:03:00,1133.0,35.0,-
SEA MULE (TOW),569742,D,2,2023-10-04 04:51:00,CST,,2023-10-04 05:58:00,2023-10-04 06:08:00,1134.0,67.0,-
COUSHATTA (TOW),1040099,D,2,2023-10-04 04:49:00,CST,,2023-10-04 05:38:00,2023-10-04 05:52:00,1135.0,49.0,-
GEORGE ROWE (TOW),912893,D,2,2023-10-04 04:44:00,CST,,2023-10-04 05:17:00,2023-10-04 05:29:00,1136.0,33.0,-
ANGELLE (TOW 56X22),616510,D,1,2023-10-04 04:18:00,CST,,2023-10-04 04:38:00,2023-10-04 04:42:00,1137.0,20.0,-
GEORGE W BANTA (TOW),266928,U,5,2023-10-04 02:33:00,CST,,2023-10-04 03:17:00,2023-10-04 03:36:00,1138.0,44.0,-
INNOVATOR (TOW 76X35),1244544,U,1,2023-10-04 02:33:00,CST,,2023-10-04 02:46:00,2023-10-04 02:58:00,1139.0,13.0,-
PIERRE BILLIOT,1296760,U,2,2023-10-03 23:28:00,CST,,2023-10-04 00:55:00,2023-10-04 01:19:00,1140.0,87.0,-
ISIDORE (TOW 1999),1087086,U,2,2023-10-03 23:09:00,CST,,2023-10-04 00:38:00,2023-10-04 00:54:00,1141.0,89.0,-
WALTER ( TOW 1995),1033116,D,2,2023-10-03 22:41:00,CST,,2023-10-03 23:46:00,2023-10-04 00:01:00,1142.0,65.0,-
BRONCO,1327838,U,2,2023-10-03 22:18:00,CST,,2023-10-03 23:05:00,2023-10-03 23:16:00,1143.0,47.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-03 21:24:00,CST,,2023-10-03 21:50:00,2023-10-03 22:14:00,1144.0,26.0,-
EARL GONSOULIN,1050586,D,2,2023-10-03 21:06:00,CST,,2023-10-03 21:35:00,2023-10-03 21:48:00,1145.0,29.0,-
CREOLE RIVERS (TOW),590667,D,1,2023-10-03 20:27:00,CST,,2023-10-03 20:56:00,2023-10-03 21:05:00,1146.0,29.0,-
BRITTANY LYNN (TOW 50X22),599049,D,1,2023-10-03 19:56:00,CST,,2023-10-03 20:18:00,2023-10-03 20:31:00,1147.0,22.0,-
CY,1166679,D,2,2023-10-03 19:37:00,CST,,2023-10-03 20:03:00,2023-10-03 20:16:00,1148.0,26.0,-
CHARLIE C (TOW),544273,D,6,2023-10-03 16:25:00,CST,,2023-10-03 17:09:00,2023-10-03 17:45:00,1149.0,44.0,-
DANNY OCKMAN,644041,D,6,2023-10-03 15:24:00,CST,,2023-10-03 16:22:00,2023-10-03 17:08:00,1150.0,58.0,-
GREEN WING,1236106,U,3,2023-10-03 14:44:00,CST,,2023-10-03 15:37:00,2023-10-03 16:20:00,1151.0,53.0,-
JOSEPH ALFRED DEVALL,1236564,U,2,2023-10-03 14:00:00,CST,,2023-10-03 15:16:00,2023-10-03 15:36:00,1152.0,76.0,-
SAN BLAS (TOW 2007),1195049,U,2,2023-10-03 12:23:00,CST,,2023-10-03 14:28:00,2023-10-03 15:15:00,1153.0,125.0,-
BROOKE BANTA 75X30,1233112,D,2,2023-10-03 12:00:00,CST,,2023-10-03 14:03:00,2023-10-03 14:27:00,1154.0,123.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,5,2023-10-03 11:43:00,CST,,2023-10-03 13:30:00,2023-10-03 14:02:00,1155.0,107.0,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,D,2,2023-10-03 11:08:00,CST,,2023-10-03 12:41:00,2023-10-03 13:29:00,1156.0,93.0,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-10-03 11:01:00,CST,,2023-10-03 12:04:00,2023-10-03 12:40:00,1157.0,63.0,-
RAY CHIEF TONEY (TOW 2015),1265939,U,2,2023-10-03 10:47:00,CST,,2023-10-03 11:08:00,2023-10-03 12:03:00,1158.0,21.0,-
ROBERT MUDD (TOW,1229106,D,2,2023-10-03 10:36:00,CST,,2023-10-03 10:36:00,2023-10-03 11:07:00,1159.0,0.0,-
BLR GENERAL (TOW),501668,D,2,2023-10-20 09:34:00,CST,,2023-10-20 09:35:00,2023-10-20 11:08:00,1160.0,1.0,-
MAC ANDREW MCKINNEY (TOW),1234978,U,6,2023-10-20 07:14:00,CST,,2023-10-20 07:15:00,2023-10-20 07:57:00,1161.0,1.0,-
